key,0s,1s,2s,3s,4s,6s,outs,balls
"S Badrinath, AM Salvi",0,3,0,0,0,0,0,3
"AB de Villiers, DAJ Bracewell",2,4,1,0,1,1,0,9
"JR Hopes, DE Bollinger",0,1,2,0,0,0,0,3
"JH Kallis, A Ashish Reddy",1,3,0,0,1,0,0,5
"DJ Bravo, Iqbal Abdulla",3,0,0,0,0,1,1,4
"R Dravid, I Sharma",26,9,4,0,10,1,2,50
"CL White, Z Khan",0,2,1,0,0,1,0,4
"KM Jadhav, SW Tait",2,0,0,0,0,0,0,2
"AS Raut, IK Pathan",0,1,0,0,0,0,0,1
"JA Morkel, JH Kallis",7,6,1,0,2,1,1,17
"AD Mascarenhas, CH Gayle",1,6,0,0,0,0,0,7
"TM Dilshan, A Mishra",4,7,1,0,1,0,0,13
"SK Warne, AB Dinda",2,1,1,0,0,0,0,4
"SM Katich, MS Gony",4,3,1,0,1,3,0,12
"Y Nagar, BW Hilfenhaus",2,1,0,0,1,1,0,5
"JD Ryder, S Aravind",4,2,1,0,2,0,0,9
"MK Pandey, S Kaul",1,3,2,0,2,0,0,8
"V Kohli, NM Coulter-Nile",3,2,0,0,2,0,1,7
"AJ Finch, Sachin Baby",2,0,0,0,1,0,1,3
"V Sehwag, Shoaib Akhtar",2,0,0,0,0,0,1,2
"M Kartik, JDP Oram",1,0,0,0,0,0,1,1
"K Goel, SL Malinga",8,2,0,0,1,0,1,11
"R Sathish, M Muralitharan",1,1,0,0,0,0,0,2
"AG Murtaza, A Singh",3,1,0,0,0,0,0,4
"GJ Maxwell, C de Grandhomme",3,4,2,0,0,2,0,11
"AB Dinda, SL Malinga",5,1,0,0,0,0,2,6
"VVS Laxman, SB Wagh",2,0,0,0,0,0,0,2
"PD Collingwood, AB Agarkar",3,2,0,0,1,0,0,6
"KD Karthik, MN Samuels",5,3,0,0,0,1,0,9
"TL Suman, IK Pathan",2,5,2,0,0,2,0,11
"PA Patel, Azhar Mahmood",1,2,0,0,0,0,1,3
"Harbhajan Singh, PP Ojha",2,0,1,0,0,0,0,3
"AC Gilchrist, R Ashwin",24,12,2,0,6,1,2,45
"RA Jadeja, SS Sarkar",1,1,0,0,0,0,1,2
"DJ Hooda, Imran Tahir",1,2,0,0,0,1,1,4
"JP Duminy, SK Trivedi",12,12,3,0,0,1,2,28
"F du Plessis, Gurkeerat Singh",2,5,0,0,0,0,0,7
"P Negi, C Munro",4,0,0,0,0,1,0,5
"DR Smith, I Sharma",24,6,2,0,4,3,1,39
"Yuvraj Singh, JP Faulkner",9,7,2,0,0,2,1,20
"NM Coulter-Nile, SP Narine",0,1,0,0,0,0,0,1
"AA Jhunjhunwala, S Ladda",7,6,0,0,1,1,0,15
"AB Agarkar, A Singh",0,1,1,0,0,0,0,2
"WP Saha, RP Singh",6,8,3,0,1,1,0,19
"FY Fazal, M Kartik",0,3,0,0,0,0,0,3
"DJ Harris, R Ashwin",6,2,0,0,1,0,0,9
"WP Saha, GB Hogg",3,2,0,0,0,1,0,6
"ST Jayasuriya, Mohammad Asif",2,1,0,0,3,0,0,6
"ST Jayasuriya, MF Maharoof",11,4,0,0,1,1,1,17
"R Sathish, IK Pathan",2,0,2,0,0,0,1,4
"JA Morkel, IC Pandey",5,4,2,0,2,0,0,13
"MF Maharoof, RP Singh",1,1,2,0,0,1,0,5
"R Tewatia, AS Rajpoot",1,2,0,0,1,0,0,4
"S Tyagi, RP Singh",1,1,0,0,0,0,0,2
"VVS Laxman, SM Pollock",1,2,0,0,1,0,0,4
"VVS Laxman, Mohammad Asif",4,1,0,0,0,0,1,5
"AB de Villiers, SJ Srivastava",2,1,1,0,1,0,0,5
"STR Binny, M Kartik",2,3,2,0,1,2,0,10
"AM Rahane, Azhar Mahmood",9,9,0,0,2,1,0,21
"MA Starc, KA Pollard",0,1,0,0,0,0,0,1
"M Vijay, Y Venugopal Rao",1,1,1,0,1,0,0,4
"KK Nair, R Sharma",0,2,0,0,3,0,0,5
"F du Plessis, YS Chahal",6,13,1,0,0,0,1,20
"SC Ganguly, SL Malinga",5,3,0,0,1,0,1,9
"A Mithun, SP Narine",1,0,1,0,0,0,1,2
"YK Pathan, SS Sarkar",0,3,0,0,0,0,0,3
"KW Richardson, RA Jadeja",4,2,1,0,0,0,0,7
"MS Dhoni, HV Patel",13,9,2,0,2,0,2,26
"AL Menaria, S Nadeem",3,1,0,0,0,1,0,5
"SK Raina, R Sharma",4,12,2,0,0,0,1,18
"RN ten Doeschate, Imran Tahir",0,1,0,0,0,0,0,1
"DR Smith, Rashid Khan",4,2,1,0,2,1,1,10
"MJ Guptill, P Kumar",1,1,0,0,0,0,0,2
"A Ashish Reddy, AD Mathews",2,5,2,0,1,2,0,12
"RT Ponting, M Muralitharan",5,1,1,0,0,0,0,7
"CH Morris, UT Yadav",3,2,0,0,0,0,1,5
"AT Rayudu, Sandeep Sharma",8,7,0,0,3,0,2,18
"AA Jhunjhunwala, AB Dinda",1,3,0,0,0,0,0,4
"KC Sangakkara, SM Harwood",2,0,0,0,0,0,0,2
"MN van Wyk, Z Khan",4,0,0,0,1,0,0,5
"M Vijay, DW Steyn",17,7,2,1,2,0,0,29
"AB de Villiers, KV Sharma",10,17,0,0,0,2,0,29
"DR Smith, JD Unadkat",11,9,0,0,1,4,0,25
"MC Henriques, Sandeep Sharma",5,2,0,0,0,0,2,7
"SC Ganguly, KAJ Roach",6,1,1,0,3,1,0,12
"DW Steyn, MG Johnson",2,3,1,0,0,0,0,6
"UBT Chand, SW Tait",1,0,0,0,0,0,0,1
"RG Sharma, B Lee",8,7,1,0,3,3,1,22
"DW Steyn, CRD Fernando",3,0,0,0,0,0,1,3
"SM Katich, A Nehra",1,2,0,0,0,0,0,3
"R Vinay Kumar, DL Vettori",1,0,0,0,0,0,1,1
"RA Jadeja, AF Milne",0,2,0,0,1,0,0,3
"V Kohli, R McLaren",8,6,0,0,3,0,0,17
"SE Marsh, SL Malinga",9,18,2,0,3,0,2,32
"SP Fleming, S Sreesanth",2,0,0,0,0,0,1,2
"P Negi, HV Patel",1,1,2,0,0,1,0,5
"DB Ravi Teja, Umar Gul",1,0,0,0,0,0,1,1
"M Vijay, A Symonds",2,1,0,0,0,0,0,3
"KC Sangakkara, M Ntini",1,0,0,1,0,0,0,2
"Mandeep Singh, NM Coulter-Nile",0,2,0,0,0,0,0,2
"DJ Hussey, SR Watson",2,0,0,0,0,0,1,2
"TM Head, KH Pandya",4,6,0,0,1,0,1,11
"SB Bangar, AB Agarkar",1,2,0,0,0,0,0,3
"LA Pomersbach, SB Styris",1,1,0,0,0,0,0,2
"Sachin Baby, A Nehra",1,0,0,0,0,0,1,1
"SR Tendulkar, UT Yadav",7,5,1,0,1,0,1,14
"AB Barath, Harbhajan Singh",2,3,0,0,1,1,0,7
"R Bhatia, IC Pandey",2,3,0,0,0,0,0,5
"N Saini, DT Christian",2,0,0,0,0,0,1,2
"RR Raje, RG Sharma",0,2,0,0,0,0,0,2
"SR Watson, JH Kallis",4,10,3,0,1,0,1,18
"RV Uthappa, LA Carseldine",3,1,0,0,1,0,0,5
"A Mishra, Basil Thampi",0,0,0,0,2,0,0,2
"DJ Bravo, DNT Zoysa",1,3,1,0,0,0,0,5
"SR Watson, RP Singh",19,12,2,0,4,0,3,37
"JP Faulkner, MK Tiwary",0,2,1,0,0,1,0,4
"SE Marsh, GD McGrath",2,2,0,0,0,0,0,4
"DB Das, BW Hilfenhaus",1,2,0,0,0,0,0,3
"YK Pathan, JD Unadkat",2,4,0,0,1,1,1,8
"KH Pandya, SP Narine",10,3,0,0,3,0,1,16
"MEK Hussey, B Akhil",4,6,0,0,0,2,0,12
"F du Plessis, Mustafizur Rahman",1,0,0,0,0,0,0,1
"SK Raina, AL Menaria",0,1,0,0,0,0,0,1
"PP Ojha, A Nehra",0,1,0,0,0,0,0,1
"NV Ojha, AL Menaria",0,0,0,0,1,1,0,2
"RG Sharma, P Awana",8,11,2,0,1,2,2,24
"U Kaul, L Balaji",1,0,0,0,0,0,0,1
"S Badrinath, DS Kulkarni",14,4,1,0,5,1,1,25
"SP Fleming, JH Kallis",1,3,0,0,0,0,0,4
"SP Narine, MM Sharma",2,1,0,0,2,0,1,5
"Yuvraj Singh, KMDN Kulasekara",0,1,1,0,1,0,0,3
"TL Suman, DP Nannes",4,9,0,0,1,0,0,14
"IR Jaggi, SL Malinga",4,2,1,0,2,0,0,9
"IK Pathan, CH Gayle",1,5,0,0,0,0,0,6
"JH Kallis, CL White",0,3,0,0,0,0,0,3
"CH Gayle, RJ Harris",9,2,0,0,3,2,1,16
"KK Nair, YS Chahal",10,13,3,0,5,0,1,31
"S Dhawan, JP Faulkner",13,7,2,0,3,0,4,25
"RE van der Merwe, L Balaji",1,2,0,0,0,0,0,3
"LA Carseldine, A Kumble",3,1,0,0,0,0,0,4
"AD Russell, DS Kulkarni",2,0,1,0,2,0,0,5
"M Rawat, JD Ryder",1,3,0,0,0,0,0,4
"CA Pujara, JJ Bumrah",6,0,0,0,1,0,0,7
"DJ Bravo, Mohammad Hafeez",0,2,0,0,1,0,0,3
"BAW Mendis, R Vinay Kumar",0,1,0,0,0,0,0,1
"Mandeep Singh, DT Christian",5,3,0,1,3,0,0,12
"RA Tripathi, UT Yadav",6,4,0,0,4,1,0,15
"Z Khan, KV Sharma",4,1,0,0,0,0,1,5
"AB de Villiers, P Negi",3,5,0,0,2,0,0,10
"JDP Oram, IK Pathan",4,1,0,0,0,1,2,6
"GJ Maxwell, SL Malinga",6,7,1,0,1,1,0,16
"SS Tiwary, JJ Bumrah",4,1,2,0,2,0,1,9
"TL Suman, R Ashwin",4,0,0,1,0,0,0,5
"AD Nath, CJ Jordan",1,1,0,0,0,0,0,2
"G Gambhir, AM Nayar",3,1,1,0,2,0,0,7
"TL Suman, MC Henriques",5,6,0,0,3,0,0,14
"R Dravid, Bipul Sharma",2,1,2,0,1,0,1,6
"EJG Morgan, AR Patel",3,1,1,0,0,0,0,5
"AB de Villiers, M Ashwin",1,2,1,0,2,2,0,8
"AB de Villiers, MS Gony",7,8,4,0,3,2,1,24
"M Vijay, CRD Fernando",3,2,0,0,0,1,1,6
"Gurkeerat Singh, MJ McClenaghan",0,1,0,0,0,0,0,1
"UBT Chand, YS Chahal",9,4,0,0,2,1,1,16
"K Goel, AM Rahane",0,1,0,0,0,0,0,1
"R Sathish, SJ Srivastava",1,1,0,1,0,0,0,3
"P Negi, JJ Bumrah",5,9,4,0,1,1,0,20
"KD Karthik, A Mishra",6,24,3,0,6,1,0,40
"GJ Maxwell, JD Unadkat",2,0,0,0,0,0,1,2
"SR Tendulkar, JDP Oram",4,4,0,0,4,0,0,12
"LRPL Taylor, A Flintoff",2,0,0,0,0,0,1,2
"RV Uthappa, MA Starc",7,8,1,0,3,1,0,20
"SV Samson, JD Unadkat",7,4,1,1,3,0,0,16
"NLTC Perera, JP Duminy",1,2,0,0,0,0,0,3
"PP Chawla, MM Patel",3,3,2,0,2,0,0,10
"MA Starc, R Dhawan",3,2,0,0,0,0,0,5
"DB Das, KK Cooper",2,1,0,0,0,0,1,3
"SR Tendulkar, SP Narine",7,1,0,0,1,0,2,9
"SPD Smith, DW Steyn",3,5,4,0,2,0,1,14
"MV Boucher, R Ashwin",0,4,0,0,0,1,0,5
"V Kohli, KJ Abbott",3,4,0,0,2,1,0,10
"Mohammad Hafeez, MS Gony",0,1,0,0,0,0,0,1
"LRPL Taylor, Harmeet Singh",2,4,0,0,2,0,0,8
"AD Mathews, Mohammed Siraj",2,1,0,0,0,0,0,3
"SS Tiwary, SK Warne",4,4,1,0,2,1,0,12
"Parvez Rasool, SP Narine",2,1,0,0,0,0,0,3
"DA Miller, AD Mathews",3,4,0,0,2,0,0,9
"AC Gilchrist, TL Suman",1,1,0,0,0,0,0,2
"JEC Franklin, P Kumar",10,7,1,0,3,2,1,23
"BJ Hodge, DJG Sammy",1,2,0,0,1,2,0,6
"IK Pathan, RP Singh",6,10,5,0,6,4,1,31
"CH Morris, MJ McClenaghan",4,5,0,0,3,1,0,13
"AD Mathews, P Awana",3,0,0,0,1,0,1,4
"JR Hopes, L Balaji",0,1,0,0,0,0,0,1
"J Botha, SP Narine",3,1,0,0,0,0,0,4
"AT Rayudu, R Sharma",6,7,0,0,2,0,0,15
"JP Duminy, BAW Mendis",0,3,0,0,0,0,0,3
"LRPL Taylor, AD Mathews",0,2,1,0,3,1,0,7
"Mandeep Singh, AJ Tye",1,3,0,0,0,0,1,4
"MK Tiwary, SW Tait",7,4,0,0,2,1,0,14
"M Morkel, L Balaji",2,1,0,0,1,0,0,4
"NV Ojha, SK Raina",5,8,0,0,1,1,1,15
"KD Karthik, DJ Hooda",1,1,0,0,1,0,1,3
"Mandeep Singh, P Kumar",1,0,0,0,0,0,1,1
"V Kohli, SB Jakati",15,30,4,0,6,2,2,57
"DW Steyn, STR Binny",0,2,0,0,0,0,0,2
"Yuvraj Singh, CJ Jordan",2,1,0,0,1,1,1,5
"LRPL Taylor, MS Gony",1,1,1,0,0,1,0,4
"M Kartik, ST Jayasuriya",0,1,0,0,0,0,0,1
"MJ Lumb, Z Khan",2,0,0,0,0,0,0,2
"RJ Harris, R Ashwin",1,1,0,0,0,0,0,2
"ST Jayasuriya, GD McGrath",7,3,0,0,2,0,0,12
"MV Boucher, JR Hopes",4,2,0,0,2,1,0,9
"P Dogra, R McLaren",0,2,0,0,0,0,0,2
"MC Henriques, Kuldeep Yadav",3,5,2,0,1,1,1,12
"B Chipli, B Lee",1,1,0,0,2,0,0,4
"DR Smith, RD Chahar",3,0,1,0,2,0,0,6
"WA Mota, SR Watson",0,1,0,0,0,0,0,1
"TM Dilshan, SK Warne",8,9,2,0,2,0,2,21
"MEK Hussey, Sandeep Sharma",4,2,0,0,0,0,1,6
"W Jaffer, PP Ojha",1,4,0,0,0,0,1,5
"Y Venugopal Rao, KP Pietersen",3,3,2,0,1,0,0,9
"S Anirudha, Harmeet Singh",2,2,0,0,0,0,0,4
"DJ Hooda, M Morkel",0,2,0,0,0,0,0,2
"AT Rayudu, A Ashish Reddy",1,1,0,1,0,0,0,3
"M Vijay, JEC Franklin",1,2,0,0,0,0,1,3
"TL Suman, DS Kulkarni",4,1,1,0,1,0,0,7
"TL Suman, T Thushara",7,3,2,0,1,0,0,13
"V Sehwag, CH Morris",4,0,2,0,1,0,0,7
"YK Pathan, PJ Sangwan",4,3,0,0,0,0,0,7
"JJ Bumrah, IK Pathan",1,0,0,0,0,0,0,1
"M Vohra, MM Sharma",3,2,1,0,0,0,0,6
"A Kumble, RP Singh",0,2,0,0,0,0,0,2
"BA Stokes, KA Pollard",1,2,0,0,0,0,0,3
"KP Pietersen, V Pratap Singh",3,4,0,0,0,1,0,8
"DB Das, A Nehra",5,0,0,0,2,0,1,7
"SN Khan, AR Patel",0,4,0,0,0,0,0,4
"SE Marsh, CK Kapugedera",0,2,0,0,0,0,0,2
"CJ Anderson, B Kumar",6,4,0,0,1,1,0,12
"RV Uthappa, A Mishra",34,26,3,0,7,4,4,74
"MS Dhoni, R Rampaul",3,3,1,0,1,2,1,10
"G Gambhir, LR Shukla",1,2,1,0,0,1,0,5
"MS Dhoni, MM Sharma",3,3,1,0,2,0,1,9
"VS Malik, Z Khan",1,1,0,0,1,0,1,3
"D Kalyankrishna, VRV Singh",2,1,0,0,0,0,0,3
"Mandeep Singh, GB Hogg",1,2,0,0,0,1,0,4
"HM Amla, C de Grandhomme",4,0,0,0,0,0,1,4
"A Nehra, J Theron",1,1,0,0,0,0,0,2
"LRPL Taylor, Harmeet Singh (2)",7,1,1,0,0,1,1,10
"NLTC Perera, MM Sharma",2,5,0,0,1,0,1,8
"LR Shukla, S Randiv",0,1,0,0,1,0,0,2
"Q de Kock, KW Richardson",1,2,0,0,0,0,0,3
"PA Patel, SK Raina",2,15,2,0,1,0,0,20
"DJ Hooda, A Mishra",4,4,2,0,0,0,0,10
"AC Gilchrist, MC Henriques",2,1,1,0,1,0,0,5
"DT Christian, SK Trivedi",4,3,0,0,0,0,1,7
"IK Pathan, Jaskaran Singh",1,0,0,0,0,0,1,1
"UT Khawaja, B Kumar",1,2,0,0,0,0,0,3
"N Rana, S Badree",6,2,0,0,0,0,1,8
"P Kumar, JP Faulkner",2,0,0,0,2,0,0,4
"LMP Simmons, MM Sharma",10,10,4,0,4,4,0,32
"S Ladda, WPUJC Vaas",1,0,0,0,0,0,0,1
"VVS Laxman, PP Chawla",1,3,0,0,1,0,1,5
"N Rana, Mohammad Nabi",6,1,0,0,0,0,0,7
"D du Preez, A Singh",1,2,0,0,0,0,1,3
"AA Chavan, M Morkel",2,1,0,0,1,0,0,4
"CA Lynn, R Vinay Kumar",2,0,0,0,0,0,1,2
"R Vinay Kumar, V Pratap Singh",0,2,0,0,1,0,0,3
"A Mishra, RA Jadeja",0,1,0,0,0,0,0,1
"DB Ravi Teja, M Muralitharan",4,5,1,0,1,0,0,11
"MN van Wyk, SL Malinga",4,2,1,0,1,0,0,8
"MJ Lumb, RR Powar",5,0,0,0,2,0,0,7
"R Dravid, Kamran Khan",0,4,0,0,1,0,0,5
"Z Khan, DJ Bravo",0,2,0,0,0,0,0,2
"V Kohli, AJ Tye",4,4,0,0,1,0,0,9
"GJ Maxwell, IC Pandey",3,3,1,0,2,1,0,10
"DB Das, Harbhajan Singh",6,1,0,0,1,2,1,10
"MG Johnson, RA Jadeja",1,0,0,0,0,0,1,1
"B Laughlin, PP Ojha",0,1,0,0,0,0,0,1
"V Kohli, BB Sran",1,0,2,0,0,1,1,4
"DA Warner, K Rabada",2,2,2,0,2,0,0,8
"Q de Kock, BB Sran",5,2,0,0,1,1,1,9
"SS Iyer, JP Faulkner",7,5,2,0,4,2,0,20
"N Rana, DJ Bravo",4,4,0,0,2,0,1,10
"PA Patel, DJ Bravo",1,4,2,0,0,0,1,7
"MS Dhoni, Ankit Soni",10,2,3,0,0,0,0,15
"DR Smith, STR Binny",5,5,1,0,2,1,2,14
"Vishnu Vinod, CR Brathwaite",0,2,0,0,0,0,0,2
"LR Shukla, Gagandeep Singh",1,1,0,0,0,0,0,2
"F du Plessis, JP Faulkner",5,8,2,0,0,0,1,15
"AC Gilchrist, KV Sharma",2,1,0,0,0,0,1,3
"Mandeep Singh, R Ashwin",12,9,2,0,1,1,1,25
"M Manhas, Z Khan",0,1,1,0,0,0,0,2
"AD Mascarenhas, Anureet Singh",1,1,1,0,0,0,1,3
"KD Karthik, YS Chahal",1,9,2,0,0,0,0,12
"SC Ganguly, M Muralitharan",12,3,0,0,0,0,1,15
"AM Rahane, Bipul Sharma",14,13,0,0,0,0,2,27
"TR Birt, RR Powar",3,1,0,0,0,0,1,4
"CA Pujara, WPUJC Vaas",6,0,0,0,1,0,0,7
"RS Bopara, MF Maharoof",2,2,0,0,0,1,0,5
"YK Pathan, S Kaushik",0,2,0,0,1,1,0,4
"ST Jayasuriya, Joginder Sharma",2,2,0,0,1,1,0,6
"AC Gilchrist, DW Steyn",29,18,3,0,5,1,1,56
"GH Vihari, GB Hogg",2,2,0,0,0,0,0,4
"W Jaffer, AB Agarkar",0,1,0,0,0,0,0,1
"F du Plessis, J Yadav",0,3,0,0,0,0,0,3
"LA Pomersbach, J Botha",1,0,2,0,0,0,0,3
"SV Samson, Shakib Al Hasan",9,7,1,1,0,0,1,18
"SL Malinga, SN Thakur",0,1,0,0,0,1,0,2
"AC Gilchrist, DJ Bravo",8,13,0,0,1,3,1,25
"AM Rahane, DJ Bravo",5,9,5,0,7,1,1,27
"MJ Lumb, PP Ojha",1,2,0,0,0,0,0,3
"S Dhawan, ST Jayasuriya",0,1,1,0,0,0,0,2
"PA Patel, Kuldeep Yadav",3,2,0,0,0,1,1,6
"AC Gilchrist, S Aravind",3,3,0,0,2,2,0,10
"KP Pietersen, JD Ryder",1,1,0,0,0,0,0,2
"HH Gibbs, JDP Oram",3,4,2,0,1,0,0,10
"NM Coulter-Nile, Iqbal Abdulla",5,0,0,0,0,0,0,5
"M Vijay, NM Coulter-Nile",4,1,0,0,0,0,0,5
"S Sohal, MS Gony",3,2,0,0,0,0,0,5
"A Mishra, PC Valthaty",1,0,0,0,0,0,1,1
"MD Mishra, V Kohli",3,3,2,0,0,1,0,9
"TS Mills, CR Woakes",0,1,0,0,0,0,0,1
"BB McCullum, AB Dinda",5,4,0,0,1,0,0,10
"M Morkel, AD Mathews",1,0,0,0,0,0,1,1
"JEC Franklin, L Balaji",2,5,2,0,6,0,0,15
"S Dhawan, PP Ojha",17,15,1,0,4,3,2,40
"R Ashwin, Harmeet Singh",0,2,0,0,0,0,0,2
"V Sehwag, STR Binny",3,1,0,0,0,0,0,4
"SR Watson, I Sharma",7,8,0,0,7,1,2,23
"DJ Hussey, MR Marsh",6,2,0,0,0,0,0,8
"PA Patel, KP Pietersen",1,2,0,0,0,0,1,3
"RG Sharma, S Tyagi",8,1,0,0,1,1,0,11
"AC Gilchrist, V Kohli",4,4,0,0,1,0,0,9
"JP Duminy, RJ Peterson",0,1,0,0,0,0,0,1
"MK Pandey, M Ashwin",0,1,0,0,0,0,0,1
"SR Watson, S Kaul",0,2,0,0,0,0,0,2
"V Sehwag, NM Coulter-Nile",10,1,0,0,1,0,0,12
"MS Dhoni, J Botha",3,4,0,0,1,0,0,8
"CA Lynn, KH Pandya",1,2,0,0,0,0,0,3
"MEK Hussey, R Shukla",1,3,0,0,4,0,0,8
"DJ Hooda, JD Unadkat",3,3,0,0,0,3,0,9
"UT Khawaja, AD Russell",1,1,1,1,1,0,0,5
"G Gambhir, Swapnil Singh",2,6,1,0,0,1,0,10
"JH Kallis, SW Tait",2,0,0,0,0,0,1,2
"KC Sangakkara, SK Trivedi",7,5,0,0,3,1,2,16
"AC Voges, PP Chawla",1,1,2,0,1,0,0,5
"B Akhil, AB Agarkar",2,0,0,0,0,0,1,2
"K Goel, I Sharma",7,0,0,0,0,0,1,7
"KD Karthik, RV Gomez",2,1,0,0,1,1,0,5
"SM Pollock, MF Maharoof",1,1,0,0,1,0,1,3
"BJ Hodge, VY Mahesh",3,3,0,0,0,0,0,6
"HH Pandya, Kuldeep Yadav",3,2,2,0,0,0,0,7
"LR Shukla, MC Henriques",3,0,0,0,1,0,1,4
"GJ Bailey, BW Hilfenhaus",1,0,0,0,4,0,0,5
"R Dravid, LA Carseldine",1,0,0,0,0,0,1,1
"MA Agarwal, RG Sharma",1,1,1,0,1,1,0,5
"RA Jadeja, SJ Srivastava",3,1,0,0,1,0,0,5
"SR Tendulkar, VS Malik",3,1,0,0,0,0,1,4
"KH Pandya, MP Stoinis",2,1,1,0,1,0,1,5
"JC Buttler, Washington Sundar",3,1,0,0,0,0,0,4
"JC Buttler, AB Dinda",1,0,0,0,1,0,0,3
"R Dravid, SL Malinga",12,10,3,0,1,0,0,26
"BJ Hodge, AM Nayar",4,5,2,0,1,0,1,12
"MA Khote, IK Pathan",0,2,0,0,0,0,0,2
"M Muralitharan, A Nehra",0,1,0,0,0,0,0,1
"G Gambhir, J Syed Mohammad",0,4,0,0,1,0,0,5
"AA Jhunjhunwala, BJ Hodge",0,3,0,0,1,0,0,4
"RR Pant, MJ McClenaghan",3,1,0,0,0,0,0,4
"MS Dhoni, M Morkel",2,4,1,0,4,2,1,13
"SE Marsh, R Rampaul",2,1,0,0,0,0,1,3
"N Rana, AJ Tye",4,2,1,0,0,1,1,8
"RG Sharma, P Kumar",29,17,5,0,9,3,1,63
"KC Sangakkara, D Kalyankrishna",2,1,1,0,0,0,1,4
"WA Mota, M Muralitharan",3,4,0,0,0,0,0,7
"HH Pandya, S Kaul",1,3,0,0,0,0,0,4
"SK Raina, CR Woakes",4,7,2,0,6,1,0,20
"KP Pietersen, B Lee",0,4,0,0,0,0,0,4
"N Saini, PP Ojha",2,2,1,0,1,0,1,6
"M Muralitharan, R Vinay Kumar",0,0,0,0,1,0,0,1
"MV Boucher, Yuvraj Singh",3,2,0,0,0,0,1,5
"MK Pandey, IC Pandey",5,3,0,0,1,0,0,9
"SP Narine, DJ Bravo",1,2,0,0,0,0,0,3
"NV Ojha, Shivam Sharma",3,3,1,0,0,3,0,10
"Sandeep Sharma, Sachin Baby",0,2,0,0,0,0,0,2
"I Sharma, Kamran Khan",0,1,0,0,0,0,0,1
"LRPL Taylor, YK Pathan",4,1,0,0,0,0,1,5
"NLTC Perera, R Sharma",2,2,0,0,2,0,0,6
"HH Gibbs, PP Chawla",15,12,3,0,0,2,2,32
"PP Chawla, T Thushara",0,0,1,0,0,0,0,1
"Harbhajan Singh, DP Nannes",0,5,0,0,1,1,0,7
"A Nehra, NM Coulter-Nile",0,1,0,0,0,0,0,1
"MEK Hussey, Iqbal Abdulla",7,3,0,0,0,0,0,10
"Basil Thampi, JD Unadkat",1,1,0,0,0,0,0,2
"SR Tendulkar, AA Chavan",7,4,0,0,1,0,0,12
"SC Ganguly, KMDN Kulasekara",3,0,1,0,0,0,0,4
"STR Binny, R Sharma",3,2,1,0,1,1,0,8
"GJ Maxwell, Mohammed Shami",1,0,0,0,0,0,0,1
"WP Saha, A Nehra",1,1,0,0,0,0,1,2
"Sunny Singh, VR Aaron",1,2,0,0,0,0,0,3
"LRPL Taylor, C Nanda",1,4,1,0,0,1,0,7
"V Kohli, AN Ahmed",1,0,0,0,0,0,1,1
"DJ Bravo, PJ Sangwan",2,4,1,0,0,0,0,7
"MK Tiwary, A Kumble",2,3,0,0,3,0,0,8
"SK Raina, HV Patel",19,5,2,0,3,0,1,29
"MV Boucher, DP Nannes",4,2,1,0,1,0,0,8
"YK Pathan, A Symonds",2,4,1,0,0,0,0,7
"AM Rahane, A Ashish Reddy",1,1,0,0,0,0,0,2
"MEK Hussey, M Kartik",6,7,0,0,2,0,1,15
"SP Goswami, TM Dilshan",1,2,0,0,0,0,0,3
"LRPL Taylor, CH Morris",2,0,1,0,0,0,1,3
"YK Pathan, SK Raina",4,4,1,0,1,0,0,10
"Mandeep Singh, MN Samuels",4,3,0,0,1,0,0,8
"R Sharma, SL Malinga",6,3,0,0,2,0,0,11
"RS Bopara, SP Narine",0,1,0,0,0,0,0,1
"RG Sharma, R Rampaul",1,2,0,0,0,0,0,3
"TM Dilshan, Anand Rajan",3,4,0,0,1,0,0,8
"DJ Hooda, MC Henriques",1,1,0,0,0,0,0,2
"BJ Hodge, JD Unadkat",2,6,1,0,1,0,0,10
"RA Jadeja, S Aravind",2,8,0,0,1,0,0,11
"JH Kallis, AB Agarkar",9,3,0,0,1,2,1,15
"J Botha, NLTC Perera",4,0,0,0,0,0,1,4
"MK Tiwary, A Mithun",8,3,2,0,1,0,0,14
"MK Tiwary, RS Bopara",3,6,3,0,2,0,0,14
"M Vijay, S Narwal",4,2,0,0,5,6,0,17
"V Kohli, MR Marsh",4,4,1,0,1,1,0,11
"DPMD Jayawardene, J Syed Mohammad",0,3,0,0,0,0,0,3
"KM Jadhav, YS Chahal",1,2,0,0,0,0,0,3
"SP Goswami, MM Patel",4,0,0,0,0,0,2,4
"NLTC Perera, SK Trivedi",1,1,0,0,0,0,1,2
"I Sharma, L Balaji",2,0,0,0,0,0,0,2
"R Vinay Kumar, RE van der Merwe",1,2,0,0,0,0,1,3
"SK Raina, A Symonds",7,7,1,0,1,1,1,17
"A Kumble, M Muralitharan",3,0,0,0,0,0,0,3
"AB de Villiers, SK Warne",10,18,7,1,2,0,2,38
"M Kaif, SK Raina",0,5,0,0,0,0,0,5
"PA Reddy, SW Tait",3,2,1,0,0,0,0,6
"AD Russell, Anureet Singh",1,5,2,0,4,3,0,15
"WP Saha, VRV Singh",4,5,2,0,2,0,0,13
"RG Sharma, MJ Clarke",2,2,0,0,0,0,0,4
"JEC Franklin, SB Wagh",2,0,0,0,0,0,1,2
"S Badree, GJ Maxwell",1,3,1,0,0,0,0,5
